RandomScore,PlanScore,MCScore,,,r,p,m
3.303370787,2.980392157,1.454545455,,,,,
3.311111111,3,1.483146067,,,,,
3.318681319,3.018867925,1.511111111,,,,,
3.326086957,3.037037037,1.538461538,,,,,
3.333333333,3.054545455,1.565217391,,,,,
3.340425532,3.071428571,1.591397849,,,,,
3.347368421,3.087719298,1.617021277,,,,,
3.354166667,3.103448276,1.642105263,,,,,
3.360824742,3.118644068,1.666666667,,,,,
3.367346939,3.133333333,1.690721649,,,,,
3.373737374,3.147540984,1.714285714,,,,,
3.38,3.161290323,1.737373737,,,,,
0,3.174603175,1.76,,,,,
0.08,3.1875,1.7,,,,,
0.08,3.2,1.362318841,,,,,
1.66,3.212121212,1.4,,,,,
0.260416667,3.223880597,1.436619718,,,,,
0.298969072,3.235294118,1.472222222,,,,,
0.336734694,3.246376812,1.506849315,,,,,
0.373737374,3.257142857,1.540540541,,,,,
0.41,3.267605634,1.573333333,,,,,
0.23,3.277777778,1.605263158,,,,,
0,3.287671233,1.636363636,,,,,
1.04,3.297297297,1.666666667,,,,,
0.49,3.306666667,1.696202532,,,,,
0.29,3.315789474,1.725,,,,,
0.04,3.324675325,1.75308642,,,,,
2.89010989,3.333333333,1.780487805,,,,,
2.902173913,3.341772152,1.807228916,,,,,
2.913978495,3.35,1.833333333,,,,,
2.925531915,3.358024691,1.858823529,,,,,
2.936842105,3.365853659,1.88372093,,,,,
2.947916667,3.373493976,1.908045977,,,,,
2.958762887,3.380952381,1.931818182,,,,,
2.969387755,3.388235294,1.95505618,,,,,
2.97979798,3.395348837,1.977777778,,,,,
2.99,3.402298851,2,,,,,
0.14,3.409090909,2.02173913,,,,,
1.04,3.415730337,2.043010753,,,,,
0.12,3.422222222,2.063829787,,,,,
0,3.428571429,2.084210526,,,,,
1.55,3.434782609,2.104166667,,,,,
0.07,3.440860215,2.12371134,,,,,
1.34,3.446808511,2.142857143,,,,,
0.03,3.452631579,2.161616162,,,,,
0,3.458333333,2.18,,,,,
0,3.463917526,0.42,,,,,
0,3.469387755,0,,,,,
2.9,3.474747475,0,,,,,
0.093023256,3.48,0,,,,,
0.181818182,0,0,,,,,
0.266666667,1.096153846,0,,,,,
0.347826087,1.150943396,0,,,,,
0.425531915,1.203703704,0,,,,,
0.5,1.254545455,0,,,,,
0.571428571,1.303571429,0,,,,,
0.64,1.350877193,0,,,,,
0.705882353,1.396551724,0.6,,,,,
0.769230769,1.440677966,0.86,,,,,
0.830188679,1.483333333,1.24,,,,,
0.888888889,1.524590164,0.18,,,,,
0.945454545,1.564516129,0.06185567,,,,,
1,1.603174603,0.102040816,,,,,
1.052631579,1.640625,0.141414141,,,,,
1.103448276,1.676923077,0.18,,,,,
1.152542373,1.712121212,0,,,,,
1.2,1.746268657,0.07,,,,,
1.245901639,1.779411765,0.041237113,,,,,
1.290322581,1.811594203,0.081632653,,,,,
1.333333333,1.842857143,0.121212121,,,,,
1.375,1.873239437,0.16,,,,,
1.415384615,1.902777778,1.12,,,,,
1.454545455,1.931506849,1.333333333,,,,,
1.492537313,1.959459459,1.4,,,,,
1.529411765,1.986666667,1.463414634,,,,,
1.565217391,2.013157895,1.523809524,,,,,
1.6,2.038961039,1.581395349,,,,,
1.633802817,2.064102564,1.636363636,,,,,
1.666666667,2.088607595,1.688888889,,,,,
1.698630137,2.1125,1.739130435,,,,,
1.72972973,2.135802469,1.787234043,,,,,
1.76,2.158536585,1.833333333,,,,,
1.789473684,2.180722892,1.87755102,,,,,
1.818181818,2.202380952,1.92,,,,,
1.846153846,2.223529412,1.960784314,,,,,
1.873417722,2.244186047,2,,,,,
1.9,2.264367816,2.037735849,,,,,
1.925925926,2.284090909,2.074074074,,,,,
1.951219512,2.303370787,2.109090909,,,,,
1.975903614,2.322222222,2.142857143,,,,,
2,2.340659341,2.175438596,,,,,
2.023529412,2.358695652,2.206896552,,,,,
2.046511628,2.376344086,2.237288136,,,,,
2.068965517,2.393617021,2.266666667,,,,,
2.090909091,2.410526316,2.295081967,,,,,
2.112359551,2.427083333,2.322580645,,,,,
2.133333333,2.443298969,2.349206349,,,,,
2.153846154,2.459183673,2.375,,,,,
2.173913043,2.474747475,2.4,,,,,
2.193548387,2.49,2.424242424,,,,,
2.212765957,0,2.447761194,,,,,
2.231578947,0.01,2.470588235,,,,,
2.25,0,2.492753623,,,,,
2.268041237,0.3,2.514285714,,,,,
2.285714286,0.11,2.535211268,,,,,
2.303030303,0,2.555555556,,,,,
2.32,0,2.575342466,,,,,
0,0.06,2.594594595,,,,,
0,0.13,2.613333333,,,,,
0.28,0,2.631578947,,,,,
0,0,2.649350649,,,,,
0.06,0.19,2.666666667,,,,,
0,1.05,2.683544304,,,,,
1.86,0,2.7,,,,,
0.82,0.441176471,2.716049383,,,,,
0,0.542857143,2.731707317,,,,,
0.19,0.638888889,2.746987952,,,,,
0.32,0.72972973,2.761904762,,,,,
0.04,0.815789474,2.776470588,,,,,
0,0.897435897,2.790697674,,,,,
1.44,0.975,2.804597701,,,,,
0,1.048780488,2.818181818,,,,,
0.205128205,1.119047619,2.831460674,,,,,
0.3,1.186046512,2.844444444,,,,,
0.390243902,1.25,2.857142857,,,,,
0.476190476,1.311111111,2.869565217,,,,,
0.558139535,1.369565217,2.88172043,,,,,
0.636363636,1.425531915,2.893617021,,,,,
0.711111111,1.479166667,2.905263158,,,,,
0.782608696,1.530612245,2.916666667,,,,,
0.85106383,1.58,2.927835052,,,,,
0.916666667,1.62745098,2.93877551,,,,,
0.979591837,1.673076923,2.949494949,,,,,
1.04,1.716981132,2.96,,,,,
1.098039216,1.759259259,0.576923077,,,,,
1.153846154,1.8,0.703703704,,,,,
1.20754717,1.839285714,0.821428571,,,,,
1.259259259,1.877192982,0.931034483,,,,,
1.309090909,1.913793103,1.033333333,,,,,
1.357142857,1.949152542,1.129032258,,,,,
1.403508772,1.983333333,1.21875,,,,,
1.448275862,2.016393443,1.303030303,,,,,
1.491525424,2.048387097,1.382352941,,,,,
1.533333333,2.079365079,1.457142857,,,,,
1.573770492,2.109375,1.527777778,,,,,
1.612903226,2.138461538,1.594594595,,,,,
1.650793651,2.166666667,1.657894737,,,,,
1.6875,2.194029851,1.717948718,,,,,
1.723076923,2.220588235,1.775,,,,,
1.757575758,2.246376812,1.829268293,,,,,
1.791044776,2.271428571,1.880952381,,,,,
1.823529412,2.295774648,1.930232558,,,,,
1.855072464,2.319444444,1.977272727,,,,,
1.885714286,2.342465753,2.022222222,,,,,
1.915492958,2.364864865,2.065217391,,,,,
1.944444444,2.386666667,2.106382979,,,,,
1.97260274,2.407894737,2.145833333,,,,,
2,2.428571429,2.183673469,,,,,
2.026666667,2.448717949,2.22,,,,,
2.052631579,2.46835443,2.254901961,,,,,
2.077922078,2.4875,2.288461538,,,,,
2.102564103,2.50617284,2.320754717,,,,,
2.126582278,2.524390244,2.351851852,,,,,
2.15,2.542168675,2.381818182,,,,,
2.172839506,2.55952381,2.410714286,,,,,
2.195121951,2.576470588,2.438596491,,,,,
2.21686747,2.593023256,2.465517241,,,,,
2.238095238,2.609195402,2.491525424,,,,,
2.258823529,2.625,2.516666667,,,,,
2.279069767,2.640449438,2.540983607,,,,,
2.298850575,2.655555556,2.564516129,,,,,
2.318181818,2.67032967,2.587301587,,,,,
2.337078652,2.684782609,2.609375,,,,,
2.355555556,2.698924731,2.630769231,,,,,
2.373626374,2.712765957,2.651515152,,,,,
2.391304348,2.726315789,2.671641791,,,,,
2.408602151,2.739583333,2.691176471,,,,,
2.425531915,2.75257732,2.710144928,,,,,
2.442105263,2.765306122,2.728571429,,,,,
2.458333333,2.777777778,2.746478873,,,,,
2.474226804,2.79,2.763888889,,,,,
2.489795918,0,2.780821918,,,,,
2.505050505,1.88,2.797297297,,,,,
2.52,1.74,2.813333333,,,,,
0,0.71,2.828947368,,,,,
1.23,1.98,2.844155844,,,,,
0.16,0,2.858974359,,,,,
1.36,2.63,2.873417722,,,,,
0,0,2.8875,,,,,
0.58,0,2.901234568,,,,,
0.56,0.52,2.914634146,,,,,
1.28,2.69,2.927710843,,,,,
0,2,2.94047619,,,,,
0,0,2.952941176,,,,,
0.84,0.961538462,2.965116279,,,,,
0.12,1.018867925,2.977011494,,,,,
0.96,1.074074074,2.988636364,,,,,
2.63,1.127272727,3,,,,,
0.432989691,1.178571429,3.011111111,,,,,
0.469387755,1.228070175,3.021978022,,,,,
0.505050505,1.275862069,3.032608696,,,,,
0.54,1.322033898,3.043010753,,,,,
0,1.366666667,3.053191489,,,,,
0,1.409836066,3.063157895,,,,,
0.08,1.451612903,3.072916667,,,,,
0.25,1.492063492,3.082474227,,,,,
2.59,1.53125,3.091836735,,,,,
0.1,1.569230769,3.101010101,,,,,
0,1.606060606,3.11,,,,,
0.07,1.641791045,0.09,,,,,
0.05,1.676470588,0,,,,,
0.8,1.710144928,0.01,,,,,
2.228571429,1.742857143,0.32,,,,,
2.253521127,1.774647887,1.25,,,,,
2.277777778,1.805555556,1.4,,,,,
2.301369863,1.835616438,0.38,,,,,
2.324324324,1.864864865,0.17,,,,,
2.346666667,1.893333333,0,,,,,
2.368421053,1.921052632,1.481927711,,,,,
2.38961039,1.948051948,1.511904762,,,,,
2.41025641,1.974358974,1.541176471,,,,,
2.430379747,2,1.569767442,,,,,
2.45,2.025,1.597701149,,,,,
2.469135802,2.049382716,1.625,,,,,
2.487804878,2.073170732,1.651685393,,,,,
2.506024096,2.096385542,1.677777778,,,,,
2.523809524,2.119047619,1.703296703,,,,,
2.541176471,2.141176471,1.72826087,,,,,
2.558139535,2.162790698,1.752688172,,,,,
2.574712644,2.183908046,1.776595745,,,,,
2.590909091,2.204545455,1.8,,,,,
2.606741573,2.224719101,1.822916667,,,,,
2.622222222,2.244444444,1.845360825,,,,,
2.637362637,2.263736264,1.867346939,,,,,
2.652173913,2.282608696,1.888888889,,,,,
2.666666667,2.301075269,1.91,,,,,
2.680851064,2.319148936,0.576271186,,,,,
2.694736842,2.336842105,0.633333333,,,,,
2.708333333,2.354166667,0.68852459,,,,,
2.721649485,2.371134021,0.741935484,,,,,
2.734693878,2.387755102,0.793650794,,,,,
2.747474747,2.404040404,0.84375,,,,,
2.76,2.42,0.892307692,,,,,
1.24,0.01,0.939393939,,,,,
2.134615385,1.02,0.985074627,,,,,
2.169811321,0.75,1.029411765,,,,,
2.203703704,1.935483871,1.072463768,,,,,
2.236363636,1.968253968,1.114285714,,,,,
2.267857143,2,1.154929577,,,,,
2.298245614,2.030769231,1.194444444,,,,,
2.327586207,2.060606061,1.232876712,,,,,
2.355932203,2.089552239,1.27027027,,,,,
2.383333333,2.117647059,1.306666667,,,,,
2.409836066,2.144927536,1.342105263,,,,,
2.435483871,2.171428571,1.376623377,,,,,
2.46031746,2.197183099,1.41025641,,,,,
2.484375,2.222222222,1.443037975,,,,,
2.507692308,2.246575342,1.475,,,,,
2.53030303,2.27027027,1.50617284,,,,,
2.552238806,2.293333333,1.536585366,,,,,
2.573529412,2.315789474,1.56626506,,,,,
2.594202899,2.337662338,1.595238095,,,,,
2.614285714,2.358974359,1.623529412,,,,,
2.633802817,2.379746835,1.651162791,,,,,
2.652777778,2.4,1.67816092,,,,,
2.671232877,2.419753086,1.704545455,,,,,
2.689189189,2.43902439,1.730337079,,,,,
2.706666667,2.457831325,1.755555556,,,,,
2.723684211,2.476190476,1.78021978,,,,,
2.74025974,2.494117647,1.804347826,,,,,
2.756410256,2.511627907,1.827956989,,,,,
2.772151899,2.528735632,1.85106383,,,,,
2.7875,2.545454545,1.873684211,,,,,
2.802469136,2.561797753,1.895833333,,,,,
2.817073171,2.577777778,1.917525773,,,,,
2.831325301,2.593406593,1.93877551,,,,,
2.845238095,2.608695652,1.95959596,,,,,
2.858823529,2.623655914,1.98,,,,,
2.872093023,2.638297872,0.24,,,,,
2.885057471,2.652631579,0,,,,,
2.897727273,2.666666667,0,,,,,
2.91011236,2.680412371,0,,,,,
2.922222222,2.693877551,0,,,,,
2.934065934,2.707070707,0.106060606,,,,,
2.945652174,2.72,0.164179104,,,,,
2.956989247,0.4,0.220588235,,,,,
2.968085106,0,0.275362319,,,,,
2.978947368,1.053763441,0.328571429,,,,,
2.989583333,1.085106383,0.38028169,,,,,
3,1.115789474,0.430555556,,,,,
3.010204082,1.145833333,0.479452055,,,,,
3.02020202,1.175257732,0.527027027,,,,,
3.03,1.204081633,0.573333333,,,,,
0.18,1.232323232,0.618421053,,,,,
0.28,1.26,0.662337662,,,,,
0.02,0.24,0.705128205,,,,,
0,0.1,0.746835443,,,,,
1.520833333,0.82,0.7875,,,,,
1.571428571,0,0.827160494,,,,,
1.62,1.045454545,0.865853659,,,,,
1.666666667,1.173913043,0.903614458,,,,,
1.711538462,1.291666667,0.94047619,,,,,
1.754716981,1.4,0.976470588,,,,,
1.796296296,1.5,1.011627907,,,,,
1.836363636,1.592592593,1.045977011,,,,,
1.875,1.678571429,1.079545455,,,,,
1.912280702,1.75862069,1.112359551,,,,,
1.948275862,1.833333333,1.144444444,,,,,
1.983050847,1.903225806,1.175824176,,,,,
2.016666667,1.96875,1.206521739,,,,,
2.049180328,2.03030303,1.23655914,,,,,
2.080645161,2.088235294,1.265957447,,,,,
2.111111111,2.142857143,1.294736842,,,,,
2.140625,2.194444444,1.322916667,,,,,
2.169230769,2.243243243,1.350515464,,,,,
2.196969697,2.289473684,1.37755102,,,,,
2.223880597,2.333333333,1.404040404,,,,,
2.25,2.375,1.43,,,,,
2.275362319,2.414634146,0.082352941,,,,,
2.3,2.452380952,0.127906977,,,,,
2.323943662,2.488372093,0.172413793,,,,,
2.347222222,2.522727273,0.215909091,,,,,
2.369863014,2.555555556,0.258426966,,,,,
2.391891892,2.586956522,0.3,,,,,
2.413333333,2.617021277,0.340659341,,,,,
2.434210526,2.645833333,0.380434783,,,,,
2.454545455,2.673469388,0.419354839,,,,,
2.474358974,2.7,0.457446809,,,,,
2.493670886,2.725490196,0.494736842,,,,,
2.5125,2.75,0.53125,,,,,
2.530864198,2.773584906,0.567010309,,,,,
2.548780488,2.796296296,0.602040816,,,,,
2.56626506,2.818181818,0.636363636,,,,,
2.583333333,2.839285714,0.67,,,,,
2.6,2.859649123,0.04,,,,,
2.61627907,2.879310345,0.25,,,,,
2.632183908,2.898305085,2.482352941,,,,,
2.647727273,2.916666667,2.5,,,,,
2.662921348,2.93442623,2.517241379,,,,,
2.677777778,2.951612903,2.534090909,,,,,
2.692307692,2.968253968,2.550561798,,,,,
2.706521739,2.984375,2.566666667,,,,,
2.720430108,3,2.582417582,,,,,
2.734042553,3.015151515,2.597826087,,,,,
2.747368421,3.029850746,2.612903226,,,,,
2.760416667,3.044117647,2.627659574,,,,,
2.773195876,3.057971014,2.642105263,,,,,
2.785714286,3.071428571,2.65625,,,,,
2.797979798,3.084507042,2.670103093,,,,,
2.81,3.097222222,2.683673469,,,,,
0.243243243,3.109589041,2.696969697,,,,,
0.342105263,3.121621622,2.71,,,,,
0.435897436,3.133333333,0.09,,,,,
0.525,3.144736842,2.4,,,,,
0.609756098,3.155844156,0,,,,,
0.69047619,3.166666667,0,,,,,
0.76744186,3.17721519,0.54,,,,,
0.840909091,3.1875,0.6,,,,,
0.911111111,3.197530864,0.456790123,,,,,
0.97826087,3.207317073,0.5,,,,,
1.042553191,3.21686747,0.542168675,,,,,
1.104166667,3.226190476,0.583333333,,,,,
1.163265306,3.235294118,0.623529412,,,,,
1.22,3.244186047,0.662790698,,,,,
1.274509804,3.252873563,0.701149425,,,,,
1.326923077,3.261363636,0.738636364,,,,,
1.377358491,3.269662921,0.775280899,,,,,
1.425925926,3.277777778,0.811111111,,,,,
